’	'	ἒ	e)\	x--------
διακλῖναι	diakli=nai	διακλίνω	diakli/nw	v--ana---
διακομισθείς	diakomisqei/s	διακομίζω	diakomi/zw	v-sappmn-
διακομισθείς	diakomisqei/s	διακομίζω	diakomi/zw	v-sappmv-
διακοσμῆσαι	diakosmh=sai	διακοσμέω	diakosme/w	v--ana---
διακοσμῆσαι	diakosmh=sai	διακοσμέω	diakosme/w	v--ana---
διακοσίαις	diakosi/ais	διακόσιοι	diako/sioi	a-p---fd-
διακοσίων	diakosi/wn	διακόσιοι	diako/sioi	a-p---fg-
διακοσίων	diakosi/wn	διακόσιοι	diako/sioi	a-p---mg-
διακοσίων	diakosi/wn	διακόσιοι	diako/sioi	a-p---ng-
διακούσαντα	diakou/santa	διακούω	diakou/w	v-papann-
διακούσαντα	diakou/santa	διακούω	diakou/w	v-papanv-
διακούσαντα	diakou/santa	διακούω	diakou/w	v-papana-
διακούσαντα	diakou/santa	διακούω	diakou/w	v-sapama-
διακούσας	diakou/sas	διακούω	diakou/w	v-sapamn-
διακούσας	diakou/sas	διακούω	diakou/w	v-sapamv-
διακρίνων	diakri/nwn	διακρίνω	diakri/nw	v-sppamn-
διακόπτειν	diako/ptein	διακόπτω	diako/ptw	v--pna---
διακόσια	diako/sia	διακόσιοι	diako/sioi	a-p---nn-
διακόσια	diako/sia	διακόσιοι	diako/sioi	a-p---nv-
διακόσια	diako/sia	διακόσιοι	diako/sioi	a-p---na-
διακόψαν	diako/yan	διακόπτω	diako/ptw	v-sapann-
διακόψαν	diako/yan	διακόπτω	diako/ptw	v-sapanv-
διακόψαν	diako/yan	διακόπτω	diako/ptw	v-sapana-
διαλγής	dialgh/s	διαλγής	dialgh/s	n-s---mn-
διαλγής	dialgh/s	διαλγής	dialgh/s	n-s---fn-
διαλεξόμενον	dialeco/menon	διαλέγω	diale/gw	v-sfpmma-
διαλεξόμενον	dialeco/menon	διαλέγω	diale/gw	v-sfpmnn-
διαλεξόμενον	dialeco/menon	διαλέγω	diale/gw	v-sfpmnv-
διαλεξόμενον	dialeco/menon	διαλέγω	diale/gw	v-sfpmna-
διαλεχθείς	dialexqei/s	διαλέγω	diale/gw	v-sappmn-
διαλεχθείς	dialexqei/s	διαλέγω	diale/gw	v-sappmv-
διαλεχθέντες	dialexqe/ntes	διαλέγω	diale/gw	v-pappmn-
διαλεχθέντες	dialexqe/ntes	διαλέγω	diale/gw	v-pappmv-
διαλιπών	dialipw/n	διαλείπω	dialei/pw	v-sapamn-
διαλλάξας	dialla/cas	διαλλάσσω	dialla/ssw	v-sapamn-
διαλλάξας	dialla/cas	διαλλάσσω	dialla/ssw	v-sapamv-
διαλλάξας	dialla/cas	διαλλάσσω	dialla/ssw	v-sapamn-
διαλλάξας	dialla/cas	διαλλάσσω	dialla/ssw	v-sapamv-
διαλλάττεσθαι	dialla/ttesqai	διαλλάσσω	dialla/ssw	v--pne---
διαλλάττεσθαι	dialla/ttesqai	διαλλάσσω	dialla/ssw	v--pne---
διαλυθῆναι	dialuqh=nai	διαλύω	dialu/w	v--anp---
διαλέξεσθαι	diale/cesqai	διαλέγω	diale/gw	v--fnm---
διαλύσας	dialu/sas	διαλύω	dialu/w	v-sapamn-
διαλύσας	dialu/sas	διαλύω	dialu/w	v-sapamv-
διαμαρτόντες	diamarto/ntes	διαμαρτάνω	diamarta/nw	v-papamn-
διαμαρτόντες	diamarto/ntes	διαμαρτάνω	diamarta/nw	v-papamv-
διαμαχούμενον	diamaxou/menon	διαμάχομαι	diama/xomai	v-sfpmma-
διαμαχούμενον	diamaxou/menon	διαμάχομαι	diama/xomai	v-sfpmnn-
διαμαχούμενον	diamaxou/menon	διαμάχομαι	diama/xomai	v-sfpmnv-
διαμαχούμενον	diamaxou/menon	διαμάχομαι	diama/xomai	v-sfpmna-
διαμαχούμενον	diamaxou/menon	διαμάχομαι	diama/xomai	v-sppema-
διαμαχούμενον	diamaxou/menon	διαμάχομαι	diama/xomai	v-sppenn-
διαμαχούμενον	diamaxou/menon	διαμάχομαι	diama/xomai	v-sppenv-
διαμαχούμενον	diamaxou/menon	διαμάχομαι	diama/xomai	v-sppena-
διαμαχούμενον	diamaxou/menon	διαμαχέω	diamaxe/w	v-sppema-
διαμαχούμενον	diamaxou/menon	διαμαχέω	diamaxe/w	v-sppenn-
διαμαχούμενον	diamaxou/menon	διαμαχέω	diamaxe/w	v-sppenv-
διαμαχούμενον	diamaxou/menon	διαμαχέω	diamaxe/w	v-sppena-
διαμαχοῦμαι	diamaxou=mai	διαμάχομαι	diama/xomai	v1sfim---
διαμαχοῦμαι	diamaxou=mai	διαμάχομαι	diama/xomai	v1spie---
διαμαχοῦμαι	diamaxou=mai	διαμαχέω	diamaxe/w	v1spie---
διαμειδιάσαντα	diameidia/santa	διαμειδιάω	diameidia/w	v-papann-
διαμειδιάσαντα	diameidia/santa	διαμειδιάω	diameidia/w	v-papanv-
διαμειδιάσαντα	diameidia/santa	διαμειδιάω	diameidia/w	v-papana-
διαμειδιάσαντα	diameidia/santa	διαμειδιάω	diameidia/w	v-sapama-
διαμάχεσθαι	diama/xesqai	διαμάχομαι	diama/xomai	v--pne---
διαμόρφωσιν	diamo/rfwsin	διαμόρφωσις	diamo/rfwsis	n-s---fa-
διανοούμενος	dianoou/menos	διανοέομαι	dianoe/omai	v-sppemn-
διανοούμενος	dianoou/menos	διανοέομαι	dianoe/omai	v-sppemn-
διανοούμενος	dianoou/menos	διανοέω	dianoe/w	v-sppemn-
διανοίας	dianoi/as	διάνοια	dia/noia	n-p---fa-
διανοίας	dianoi/as	διάνοια	dia/noia	n-s---fg-
διανέμοιτο	diane/moito	διανέμω	diane/mw	v3spoe---
διανέμων	diane/mwn	διανέμω	diane/mw	v-sppamn-
διανέμων	diane/mwn	διανεμόομαι	dianemo/omai	v3piia---
διανέμων	diane/mwn	διανεμόομαι	dianemo/omai	v1siia---
διανέμων	diane/mwn	διανεμόομαι	dianemo/omai	v3piia---
διανέμων	diane/mwn	διανεμόομαι	dianemo/omai	v1siia---
διαπεμπόμενος	diapempo/menos	διαπέμπω	diape/mpw	v-sppemn-
διαπεπραγμένοις	diapepragme/nois	διαπράσσω	diapra/ssw	v-prpemd-
διαπεπραγμένοις	diapepragme/nois	διαπράσσω	diapra/ssw	v-prpend-
διαπερᾶσαι	diapera=sai	διαπεράω	diapera/w	v2spie---
διαπερᾶσαι	diapera=sai	διαπεράω	diapera/w	v-pppafn-
διαπερᾶσαι	diapera=sai	διαπεράω	diapera/w	v-pppafv-
διαπερᾶσαι	diapera=sai	διαπεράω	diapera/w	v2spie---
διαπερᾶσαι	diapera=sai	διαπεράω	diapera/w	v-pppafn-
διαπερᾶσαι	diapera=sai	διαπεράω	diapera/w	v-pppafv-
διαπερᾶσαι	diapera=sai	διαπεράω	diapera/w	v--ana---
διαπερᾶσαι	diapera=sai	διαπεράω	diapera/w	v--ana---
διαπερᾶσαι	diapera=sai	διαπεράω	diapera/w	v--ana---
διαπερᾶσαι	diapera=sai	διαπεράω	diapera/w	v--ana---
διαπεφευγώς	diapefeugw/s	διαφεύγω	diafeu/gw	v-srpamn-
διαπεφευγώς	diapefeugw/s	διαφεύγω	diafeu/gw	v-srpamv-
διαπρεπής	diapreph/s	διαπρεπής	diapreph/s	n-s---mn-
διαπρεπής	diapreph/s	διαπρεπής	diapreph/s	n-s---fn-
διαρκεῖς	diarkei=s	διαρκέω	diarke/w	v2spia---
διαρκεῖς	diarkei=s	διαρκέω	diarke/w	v2spia---
διαρκεῖς	diarkei=s	διαρκής	diarkh/s	n-p---ma-
διαρκεῖς	diarkei=s	διαρκής	diarkh/s	n-p---fa-
διαρκεῖς	diarkei=s	διαρκής	diarkh/s	n-p---mn-
διαρκεῖς	diarkei=s	διαρκής	diarkh/s	n-p---mv-
διαρκεῖς	diarkei=s	διαρκής	diarkh/s	n-p---fn-
διαρκεῖς	diarkei=s	διαρκής	diarkh/s	n-p---fv-
διαρκῆ	diarkh=	διαρκής	diarkh/s	n-p---nn-
διαρκῆ	diarkh=	διαρκής	diarkh/s	n-p---nv-
διαρκῆ	diarkh=	διαρκής	diarkh/s	n-p---na-
διαρκῆ	diarkh=	διαρκής	diarkh/s	n-d---mn-
διαρκῆ	diarkh=	διαρκής	diarkh/s	n-d---mv-
διαρκῆ	diarkh=	διαρκής	diarkh/s	n-d---ma-
διαρκῆ	diarkh=	διαρκής	diarkh/s	n-d---fn-
διαρκῆ	diarkh=	διαρκής	diarkh/s	n-d---fv-
διαρκῆ	diarkh=	διαρκής	diarkh/s	n-d---fa-
διαρκῆ	diarkh=	διαρκής	diarkh/s	n-d---nn-
διαρκῆ	diarkh=	διαρκής	diarkh/s	n-d---nv-
διαρκῆ	diarkh=	διαρκής	diarkh/s	n-d---na-
διαρκῆ	diarkh=	διαρκής	diarkh/s	n-s---ma-
διαρκῆ	diarkh=	διαρκής	diarkh/s	n-s---fa-
διαρπασθεῖσα	diarpasqei=sa	διαρπάζω	diarpa/zw	v-sappfn-
διαρπασθεῖσα	diarpasqei=sa	διαρπάζω	diarpa/zw	v-sappfv-
διαρπασθεῖσα	diarpasqei=sa	διαρπάζω	diarpa/zw	v-sappfn-
διαρπασθεῖσα	diarpasqei=sa	διαρπάζω	diarpa/zw	v-sappfv-
διαρροίας	diarroi/as	διάρροια	dia/rroia	n-p---fa-
διαρροίας	diarroi/as	διάρροια	dia/rroia	n-s---fg-
διασπασμοῦ	diaspasmou=	διασπασμός	diaspasmo/s	n-s---mg-
διαστασιάζων	diastasia/zwn	διαστασιάζω	diastasia/zw	v-sppamn-
διαστασιάζων	diastasia/zwn	διαστασιάζω	diastasia/zw	v-sppamn-
διαταραχθείς	diataraxqei/s	διαταράσσω	diatara/ssw	v-sappmn-
διαταραχθείς	diataraxqei/s	διαταράσσω	diatara/ssw	v-sappmv-
διαταραχθείς	diataraxqei/s	διαταράσσω	diatara/ssw	v-sappmn-
διαταραχθείς	diataraxqei/s	διαταράσσω	diatara/ssw	v-sappmv-
διαταραχθῆναι	diataraxqh=nai	διαταράσσω	diatara/ssw	v--anp---
διαταραχθῆναι	diataraxqh=nai	διαταράσσω	diatara/ssw	v--anp---
διαταράττοιτο	diatara/ttoito	διαταράσσω	diatara/ssw	v3spoe---
διαταράττοιτο	diatara/ttoito	διαταράσσω	diatara/ssw	v3spoe---
διατεθῆναι	diateqh=nai	διατίθημι	diati/qhmi	v--anp---
διατεμεῖν	diatemei=n	διατέμνω	diate/mnw	v--ana---
διατεμεῖν	diatemei=n	διατέμνω	diate/mnw	v--fna---
διατετήρηκεν	diateth/rhken	διατηρέω	diathre/w	v3sria---
διατετήρηκεν	diateth/rhken	διατηρέω	diathre/w	v3plia---
διατηρῶν	diathrw=n	διατηρέω	diathre/w	v-sppamn-
διατηρῶν	diathrw=n	διατηρέω	diathre/w	v-sppamn-
διατιθέμενος	diatiqe/menos	διατίθημι	diati/qhmi	v-sppemn-
διατριβή	diatribh/	διατριβή	diatribh/	n-s---fn-
διατριβή	diatribh/	διατριβή	diatribh/	n-s---fv-
διατριβήν	diatribh/n	διατριβή	diatribh/	n-s---fa-
διατροφήν	diatrofh/n	διατροφή	diatrofh/	n-s---fa-
διατρίβειν	diatri/bein	διατρίβω	diatri/bw	v--pna---
διατρίβοντα	diatri/bonta	διατρίβω	diatri/bw	v-pppann-
διατρίβοντα	diatri/bonta	διατρίβω	diatri/bw	v-pppanv-
διατρίβοντα	diatri/bonta	διατρίβω	diatri/bw	v-pppana-
διατρίβοντα	diatri/bonta	διατρίβω	diatri/bw	v-sppama-
διατρίβοντες	diatri/bontes	διατρίβω	diatri/bw	v-pppamn-
διατρίβοντες	diatri/bontes	διατρίβω	diatri/bw	v-pppamv-
διατρίψαντος	diatri/yantos	διατρίβω	diatri/bw	v-sapamg-
διατρίψαντος	diatri/yantos	διατρίβω	diatri/bw	v-sapang-
διατύπωσιν	diatu/pwsin	διατύπωσις	diatu/pwsis	n-s---fa-
διαυγές	diauge/s	διαυγής	diaugh/s	n-s---mv-
διαυγές	diauge/s	διαυγής	diaugh/s	n-s---fv-
διαυγές	diauge/s	διαυγής	diaugh/s	n-s---nn-
διαυγές	diauge/s	διαυγής	diaugh/s	n-s---nv-
διαυγές	diauge/s	διαυγής	diaugh/s	n-s---na-
διαφαίνεσθαι	diafai/nesqai	διαφαίνω	diafai/nw	v--pne---
διαφερομένας	diaferome/nas	διαφέρω	diafe/rw	v-pppefa-
διαφερομένας	diaferome/nas	διαφέρω	diafe/rw	v-sppefg-
διαφερομένους	diaferome/nous	διαφέρω	diafe/rw	v-pppema-
διαφερούσας	diaferou/sas	διαφέρω	diafe/rw	v-pppafa-
διαφερούσας	diaferou/sas	διαφέρω	diafe/rw	v-sppafg-
διαφερόντως	diafero/ntws	διαφερόντως	diafero/ntws	d--------
διαφθαρῆναι	diafqarh=nai	διαφθείρω	diafqei/rw	v--anp---
διαφθείρειν	diafqei/rein	διαφθείρω	diafqei/rw	v--pna---
διαφθείροντες	diafqei/rontes	διαφθείρω	diafqei/rw	v-pppamn-
διαφθείροντες	diafqei/rontes	διαφθείρω	diafqei/rw	v-pppamv-
διαφθεῖραι	diafqei=rai	διαφθείρω	diafqei/rw	v--ana---
διαφοράς	diafora/s	διαφορά	diafora/	n-p---fa-
διαφυγεῖν	diafugei=n	διαφεύγω	diafeu/gw	v--ana---
διαφυγόντας	diafugo/ntas	διαφεύγω	diafeu/gw	v-papama-
διαφυγών	diafugw/n	διαφεύγω	diafeu/gw	v-sapamn-
διαφέρειν	diafe/rein	διαφέρω	diafe/rw	v--pna---
διαφέροντα	diafe/ronta	διαφέρω	diafe/rw	v-pppann-
διαφέροντα	diafe/ronta	διαφέρω	diafe/rw	v-pppanv-
διαφέροντα	diafe/ronta	διαφέρω	diafe/rw	v-pppana-
διαφέροντα	diafe/ronta	διαφέρω	diafe/rw	v-sppama-
διαχρησόμενος	diaxrhso/menos	διαχράομαι	diaxra/omai	v-sfpemn-
διαίταις	diai/tais	δίαιτα	di/aita	n-p---fd-
διαίτας	diai/tas	δίαιτα	di/aita	n-p---fa-
διαίτας	diai/tas	δίαιτα	di/aita	n-s---fg-
διαίτας	diai/tas	διαιτάω	diaita/w	v2siia---
διαίτης	diai/ths	δίαιτα	di/aita	n-s---fg-
διαίτης	diai/ths	διαιτάω	diaita/w	v2spia---
διαίτης	diai/ths	διαιτάω	diaita/w	v2siia---
διαίτῃ	diai/th|	δίαιτα	di/aita	n-s---fd-
διδασκαλιῶν	didaskaliw=n	διδασκαλία	didaskali/a	n-p---fg-
διδασκαλίαν	didaskali/an	διδασκαλία	didaskali/a	n-s---fa-
διδασκάλια	didaska/lia	διδασκάλιον	didaska/lion	n-p---nn-
διδασκάλια	didaska/lia	διδασκάλιον	didaska/lion	n-p---nv-
διδασκάλια	didaska/lia	διδασκάλιον	didaska/lion	n-p---na-
διδοίητε	didoi/hte	δίδωμι	di/dwmi	v2ppoa---
διδούς	didou/s	δίδωμι	di/dwmi	v-sppamn-
διδούς	didou/s	δίδωμι	di/dwmi	v-sppamv-
διδάσκαλοι	dida/skaloi	διδάσκαλος	dida/skalos	n-p---mn-
διδάσκαλοι	dida/skaloi	διδάσκαλος	dida/skalos	n-p---mv-
διδάσκαλοι	dida/skaloi	διδάσκαλος	dida/skalos	n-p---fn-
διδάσκαλοι	dida/skaloi	διδάσκαλος	dida/skalos	n-p---fv-
διδάσκων	dida/skwn	διδάσκω	dida/skw	v-sppamn-
διδόναι	dido/nai	δίδωμι	di/dwmi	v--pna---
διδόντες	dido/ntes	δίδωμι	di/dwmi	v-pppamn-
διδόντες	dido/ntes	δίδωμι	di/dwmi	v-pppamv-
διδόντος	dido/ntos	δίδωμι	di/dwmi	v-sppamg-
διδόντος	dido/ntos	δίδωμι	di/dwmi	v-sppang-
διδύμους	didu/mous	δίδυμος	di/dumos	a-p---ma-
διδύμους	didu/mous	δίδυμος	di/dumos	n-p---ma-
διδύμους	didu/mous	δίδυμος	di/dumos	n-p---fa-
διεγερθέντος	diegerqe/ntos	διά-ἐγείρω	dia/-e)gei/rw	v-sappmg-
διεγερθέντος	diegerqe/ntos	διά-ἐγείρω	dia/-e)gei/rw	v-sappng-
διελαύνει	dielau/nei	διελαύνω	dielau/nw	v2spie---
διελαύνει	dielau/nei	διελαύνω	dielau/nw	v3spia---
διελαύνει	dielau/nei	διελαύνω	dielau/nw	v3sasa---
διελαύνει	dielau/nei	διελαύνω	dielau/nw	v2spie---
διελαύνει	dielau/nei	διελαύνω	dielau/nw	v3spia---
διελαύνει	dielau/nei	διελαύνω	dielau/nw	v3sasa---
διελαύνει	dielau/nei	διελαύνω	dielau/nw	v2spie---
διελαύνει	dielau/nei	διελαύνω	dielau/nw	v3spia---
διελθεῖν	dielqei=n	διέρχομαι	die/rxomai	v--ana---
διελθών	dielqw/n	διέρχομαι	die/rxomai	v-sapamn-
διελάσας	diela/sas	διαιρέω	diaire/w	v-papafa-
διελάσας	diela/sas	διελαύνω	dielau/nw	v-pfpafa-
διελάσας	diela/sas	διελαύνω	dielau/nw	v-sfpafg-
διελάσας	diela/sas	διελαύνω	dielau/nw	v-pppafa-
διελάσας	diela/sas	διελαύνω	dielau/nw	v-sppafg-
διελάσας	diela/sas	διελαύνω	dielau/nw	v-sapamn-
διελάσας	diela/sas	διελαύνω	dielau/nw	v-sapamv-
διελέχθη	diele/xqh	διαλέγω	diale/gw	v3saip---
διεμετρεῖτο	diemetrei=to	διαμετρέω	diametre/w	v3siie---
διενοεῖτο	dienoei=to	διανοέομαι	dianoe/omai	v3siie---
διενοήθη	dienoh/qh	διανοέομαι	dianoe/omai	v3saip---
διεξελθών	diecelqw/n	διεξέρχομαι	diece/rxomai	v-sapamn-
διεξελάσαι	diecela/sai	διεξελαύνω	diecelau/nw	v-sfpafd-
διεξελάσαι	diecela/sai	διεξελαύνω	diecelau/nw	v-sppafd-
διεξελάσαι	diecela/sai	διεξελαύνω	diecelau/nw	v--ana---
διεξελάσαι	diecela/sai	διεξελαύνω	diecelau/nw	v3saoa---
διεπράξατο	diepra/cato	διαπράσσω	diapra/ssw	v3saim---
διεπράξατο	diepra/cato	διαπράσσω	diapra/ssw	v3saim---
διεπέρασεν	diepe/rasen	διαπεράω	diapera/w	v3saia---
διεπέρασεν	diepe/rasen	διαπεράω	diapera/w	v3saia---
διεσκεδάσθησαν	dieskeda/sqhsan	διασκεδάννυμι	diaskeda/nnumi	v3paip---
διεσκέδασε	dieske/dase	διασκεδάννυμι	diaskeda/nnumi	v3saia---
διεσπασμένα	diespasme/na	διασπάω	diaspa/w	v-prpenn-
διεσπασμένα	diespasme/na	διασπάω	diaspa/w	v-prpenv-
διεσπασμένα	diespasme/na	διασπάω	diaspa/w	v-prpena-
διεσπασμένα	diespasme/na	διασπάω	diaspa/w	v-drpefn-
διεσπασμένα	diespasme/na	διασπάω	diaspa/w	v-drpefv-
διεσπασμένα	diespasme/na	διασπάω	diaspa/w	v-drpefa-
διεσπασμένα	diespasme/na	διασπάω	diaspa/w	v-srpefn-
διεσπασμένα	diespasme/na	διασπάω	diaspa/w	v-srpefv-
διεσφενδόνησεν	diesfendo/nhsen	διασφενδονάω	diasfendona/w	v3saia---
διεταράχθη	dietara/xqh	διαταράσσω	diatara/ssw	v3saip---
διεφαίνετο	diefai/neto	διαφαίνω	diafai/nw	v3siie---
διεφθαρκέναι	diefqarke/nai	διαφθείρω	diafqei/rw	v--rna---
διεφιλονείκησαν	diefilonei/khsan	διαφιλονεικέω	diafiloneike/w	v3paia---
διεχείμαζες	diexei/mazes	διαχειμάζω	diaxeima/zw	v2siia---
διείλοντο	diei/lonto	διαιρέω	diaire/w	v3paim---
διείργουσα	diei/rgousa	διείργω	diei/rgw	v-sppafn-
διείργουσα	diei/rgousa	διείργω	diei/rgw	v-sppafv-
διηγεῖσθαι	dihgei=sqai	διηγέομαι	dihge/omai	v--pne---
διηγεῖσθαι	dihgei=sqai	διηγέομαι	dihge/omai	v--pnm---
διηλλάγη	dihlla/gh	διαλλάσσω	dialla/ssw	v3saip---
διημέρευε	dihme/reue	διημερεύω	dihmereu/w	v2spma---
διημέρευε	dihme/reue	διημερεύω	dihmereu/w	v3siia---
διημέρευε	dihme/reue	διημερεύω	dihmereu/w	v2spma---
διημέρευε	dihme/reue	διημερεύω	dihmereu/w	v3siia---
διημέρευε	dihme/reue	διημερεύω	dihmereu/w	v3siia---
διημέρευεν	dihme/reuen	διημερεύω	dihmereu/w	v3siia---
διημέρευεν	dihme/reuen	διημερεύω	dihmereu/w	v3siia---
διημέρευεν	dihme/reuen	διημερεύω	dihmereu/w	v3siia---
διηπειλοῦντο	dihpeilou=nto	διαπειλέω	diapeile/w	v3piie---
διηπορημένον	dihporhme/non	διαπορέω	diapore/w	v-srpema-
διηπορημένον	dihporhme/non	διαπορέω	diapore/w	v-srpenn-
διηπορημένον	dihporhme/non	διαπορέω	diapore/w	v-srpenv-
