form	token_urn	expanded_form	presentation_form
δῆτ’	urn:cts:greekLit:tlg0011.tlg007.fu.sp:1734.1.text.token.6	δῆτα	δῆτα
δ’	urn:cts:greekLit:tlg0011.tlg007.fu.sp:5.1.text.token.7	δέ	δέ
δ’	urn:cts:greekLit:tlg0011.tlg007.fu.sp:13.1.text.token.6	δέ	δέ
δ’	urn:cts:greekLit:tlg0011.tlg007.fu.sp:16.1.text.token.2	δέ	δέ
δ’	urn:cts:greekLit:tlg0011.tlg007.fu.sp:17.1.text.token.8	δέ	δέ
δ’	urn:cts:greekLit:tlg0011.tlg007.fu.sp:38.1.text.token.2	δέ	δέ
δ’	urn:cts:greekLit:tlg0011.tlg007.fu.sp:43.1.text.token.6	δέ	δέ
δ’	urn:cts:greekLit:tlg0011.tlg007.fu.sp:46.1.text.token.2	δέ	δέ
δ’	urn:cts:greekLit:tlg0011.tlg007.fu.sp:55.1.text.token.5	δέ	δέ
δ’	urn:cts:greekLit:tlg0011.tlg007.fu.sp:56.1.text.token.5	δέ	δέ
δ’	urn:cts:greekLit:tlg0011.tlg007.fu.sp:94.1.text.token.2	δέ	δέ
δ’	urn:cts:greekLit:tlg0011.tlg007.fu.sp:146.1.text.token.2	δέ	δέ
δ’	urn:cts:greekLit:tlg0011.tlg007.fu.sp:169.1.text.token.4	δέ	δέ
δ’	urn:cts:greekLit:tlg0011.tlg007.fu.sp:190.1.text.token.6	δέ	δέ
δ’	urn:cts:greekLit:tlg0011.tlg007.fu.sp:227.1.text.token.2	δέ	δέ
δ’	urn:cts:greekLit:tlg0011.tlg007.fu.sp:230.1.text.token.7	δέ	δέ
δ’	urn:cts:greekLit:tlg0011.tlg007.fu.sp:256.1.text.token.2	δέ	δέ
δ’	urn:cts:greekLit:tlg0011.tlg007.fu.sp:273.1.text.token.2	δέ	δέ
δ’	urn:cts:greekLit:tlg0011.tlg007.fu.sp:274.1.text.token.3	δέ	δέ
δ’	urn:cts:greekLit:tlg0011.tlg007.fu.sp:288.1.text.token.6	δέ	δέ
δ’	urn:cts:greekLit:tlg0011.tlg007.fu.sp:302.1.text.token.2	δέ	δέ
δ’	urn:cts:greekLit:tlg0011.tlg007.fu.sp:303.1.text.token.5	δέ	δέ
δ’	urn:cts:greekLit:tlg0011.tlg007.fu.sp:311.1.text.token.2	δέ	δέ
δ’	urn:cts:greekLit:tlg0011.tlg007.fu.sp:313.1.text.token.5	δέ	δέ
δ’	urn:cts:greekLit:tlg0011.tlg007.fu.sp:320.1.text.token.6	δέ	δέ
δ’	urn:cts:greekLit:tlg0011.tlg007.fu.sp:322.2.text.token.5	δέ	δέ
δ’	urn:cts:greekLit:tlg0011.tlg007.fu.sp:323.1.text.token.4	δέ	δέ
δ’	urn:cts:greekLit:tlg0011.tlg007.fu.sp:332.1.text.token.4	δέ	δέ
δ’	urn:cts:greekLit:tlg0011.tlg007.fu.sp:335.1.text.token.2	δέ	δέ
δ’	urn:cts:greekLit:tlg0011.tlg007.fu.sp:342.1.text.token.2	δέ	δέ
δ’	urn:cts:greekLit:tlg0011.tlg007.fu.sp:344.1.text.token.2	δέ	δέ
δ’	urn:cts:greekLit:tlg0011.tlg007.fu.sp:350.1.text.token.2	δέ	δέ
δ’	urn:cts:greekLit:tlg0011.tlg007.fu.sp:353.1.text.token.2	δέ	δέ
δ’	urn:cts:greekLit:tlg0011.tlg007.fu.sp:357.1.text.token.2	δέ	δέ
δ’	urn:cts:greekLit:tlg0011.tlg007.fu.sp:365.1.text.token.2	δέ	δέ
δ’	urn:cts:greekLit:tlg0011.tlg007.fu.sp:371.1.text.token.2	δέ	δέ
δ’	urn:cts:greekLit:tlg0011.tlg007.fu.sp:377.1.text.token.2	δέ	δέ
δ’	urn:cts:greekLit:tlg0011.tlg007.fu.sp:391.1.text.token.2	δέ	δέ
δ’	urn:cts:greekLit:tlg0011.tlg007.fu.sp:394.1.text.token.8	δέ	δέ
δ’	urn:cts:greekLit:tlg0011.tlg007.fu.sp:395.1.text.token.2	δέ	δέ
