urn:cts:greekLit:tlg0011.tlg001.fu.sp:1.1.text.token.1	urn:cite2:fufolio:greekmorph.2026a:20260607T0312403228
urn:cts:greekLit:tlg0011.tlg001.fu.sp:1212.1.text.token.2	urn:cite2:fufolio:greekmorph.2026a:20260607T0312400824
urn:cts:greekLit:tlg0011.tlg001.fu.sp:1212.1.text.token.3	urn:cite2:fufolio:greekmorph.2026a:20260607T0312405988
urn:cts:greekLit:tlg0011.tlg001.fu.sp:1212.1.text.token.3	urn:cite2:fufolio:greekmorph.2026a:20260607T0312405989
urn:cts:greekLit:tlg0011.tlg001.fu.sp:1212.1.text.token.3	urn:cite2:fufolio:greekmorph.2026a:20260607T0312405990
urn:cts:greekLit:tlg0011.tlg001.fu.sp:1212.1.text.token.3	urn:cite2:fufolio:greekmorph.2026a:20260608T1833430574
urn:cts:greekLit:tlg0011.tlg001.fu.sp:1212.1.text.token.3	urn:cite2:fufolio:greekmorph.2026a:20260608T1833430575
urn:cts:greekLit:tlg0011.tlg001.fu.sp:1212.1.text.token.3	urn:cite2:fufolio:greekmorph.2026a:20260608T1833431017
urn:cts:greekLit:tlg0011.tlg001.fu.sp:1212.1.text.token.5	urn:cite2:fufolio:greekmorph.2026a:20260607T0312404161
urn:cts:greekLit:tlg0011.tlg001.fu.sp:1212.1.text.token.6	urn:cite2:fufolio:greekmorph.2026a:20260607T0312400695
urn:cts:greekLit:tlg0011.tlg001.fu.sp:1213.1.speaker.token.1	urn:cite2:fufolio:greekmorph.2026a:20260607T0312409518
urn:cts:greekLit:tlg0011.tlg001.fu.sp:1213.1.text.token.1	urn:cite2:fufolio:greekmorph.2026a:20260607T0312409494
urn:cts:greekLit:tlg0011.tlg001.fu.sp:1213.1.text.token.1	urn:cite2:fufolio:greekmorph.2026a:20260607T0312409495
urn:cts:greekLit:tlg0011.tlg001.fu.sp:1213.1.text.token.1	urn:cite2:fufolio:greekmorph.2026a:20260607T0312409496
urn:cts:greekLit:tlg0011.tlg001.fu.sp:1213.1.text.token.1	urn:cite2:fufolio:greekmorph.2026a:20260607T0312409497
urn:cts:greekLit:tlg0011.tlg001.fu.sp:1213.1.text.token.1	urn:cite2:fufolio:greekmorph.2026a:20260607T0312409498
urn:cts:greekLit:tlg0011.tlg001.fu.sp:1213.1.text.token.2	urn:cite2:fufolio:greekmorph.2026a:20260607T0312402224
urn:cts:greekLit:tlg0011.tlg001.fu.sp:1213.1.text.token.2	urn:cite2:fufolio:greekmorph.2026a:20260608T1833430031
urn:cts:greekLit:tlg0011.tlg001.fu.sp:1213.1.text.token.2	urn:cite2:fufolio:greekmorph.2026a:20260608T1833430227
urn:cts:greekLit:tlg0011.tlg001.fu.sp:1213.1.text.token.2	urn:cite2:fufolio:greekmorph.2026a:20260608T1833430340
urn:cts:greekLit:tlg0011.tlg001.fu.sp:1213.1.text.token.4	urn:cite2:fufolio:greekmorph.2026a:20260607T03124427893
urn:cts:greekLit:tlg0011.tlg001.fu.sp:1213.1.text.token.4	urn:cite2:fufolio:greekmorph.2026a:20260607T03124427894
urn:cts:greekLit:tlg0011.tlg001.fu.sp:1213.1.text.token.4	urn:cite2:fufolio:greekmorph.2026a:20260607T03124427895
urn:cts:greekLit:tlg0011.tlg001.fu.sp:1213.1.text.token.5	urn:cite2:fufolio:greekmorph.2026a:20260607T0312406482
urn:cts:greekLit:tlg0011.tlg001.fu.sp:1213.1.text.token.5	urn:cite2:fufolio:greekmorph.2026a:20260608T1833430247
urn:cts:greekLit:tlg0011.tlg001.fu.sp:1213.1.text.token.6	urn:cite2:fufolio:greekmorph.2026a:20260607T03124411795
urn:cts:greekLit:tlg0011.tlg001.fu.sp:1214.1.speaker.token.1	urn:cite2:fufolio:greekmorph.2026a:20260607T03124463850
urn:cts:greekLit:tlg0011.tlg001.fu.sp:1214.1.speaker.token.1	urn:cite2:fufolio:greekmorph.2026a:20260608T15354070772
urn:cts:greekLit:tlg0011.tlg001.fu.sp:1214.1.text.token.1	urn:cite2:fufolio:greekmorph.2026a:20260607T03124010076
urn:cts:greekLit:tlg0011.tlg001.fu.sp:1214.1.text.token.1	urn:cite2:fufolio:greekmorph.2026a:20260607T03124010077
urn:cts:greekLit:tlg0011.tlg001.fu.sp:1214.1.text.token.1	urn:cite2:fufolio:greekmorph.2026a:20260607T03124010078
urn:cts:greekLit:tlg0011.tlg001.fu.sp:1214.1.text.token.1	urn:cite2:fufolio:greekmorph.2026a:20260607T03124010079
urn:cts:greekLit:tlg0011.tlg001.fu.sp:1214.1.text.token.2	urn:cite2:fufolio:greekmorph.2026a:20260607T0312512090
urn:cts:greekLit:tlg0011.tlg001.fu.sp:1214.1.text.token.3	urn:cite2:fufolio:greekmorph.2026a:20260607T0312407988
urn:cts:greekLit:tlg0011.tlg001.fu.sp:1214.1.text.token.3	urn:cite2:fufolio:greekmorph.2026a:20260607T0312407989
urn:cts:greekLit:tlg0011.tlg001.fu.sp:1214.1.text.token.3	urn:cite2:fufolio:greekmorph.2026a:20260607T0312407990
urn:cts:greekLit:tlg0011.tlg001.fu.sp:1214.1.text.token.3	urn:cite2:fufolio:greekmorph.2026a:20260607T0312407991
urn:cts:greekLit:tlg0011.tlg001.fu.sp:1214.1.text.token.3	urn:cite2:fufolio:greekmorph.2026a:20260607T0312407992
urn:cts:greekLit:tlg0011.tlg001.fu.sp:1214.1.text.token.3	urn:cite2:fufolio:greekmorph.2026a:20260607T0312407993
urn:cts:greekLit:tlg0011.tlg001.fu.sp:1214.1.text.token.3	urn:cite2:fufolio:greekmorph.2026a:20260607T0312407994
urn:cts:greekLit:tlg0011.tlg001.fu.sp:1214.1.text.token.3	urn:cite2:fufolio:greekmorph.2026a:20260607T0312407995
urn:cts:greekLit:tlg0011.tlg001.fu.sp:1214.1.text.token.3	urn:cite2:fufolio:greekmorph.2026a:20260607T0312407996
urn:cts:greekLit:tlg0011.tlg001.fu.sp:1214.1.text.token.3	urn:cite2:fufolio:greekmorph.2026a:20260607T0312407997
urn:cts:greekLit:tlg0011.tlg001.fu.sp:1214.1.text.token.3	urn:cite2:fufolio:greekmorph.2026a:20260608T1833431070
urn:cts:greekLit:tlg0011.tlg001.fu.sp:1214.1.text.token.3	urn:cite2:fufolio:greekmorph.2026a:20260608T1833431071
urn:cts:greekLit:tlg0011.tlg001.fu.sp:1214.1.text.token.3	urn:cite2:fufolio:greekmorph.2026a:20260608T1833431072
urn:cts:greekLit:tlg0011.tlg001.fu.sp:1214.1.text.token.3	urn:cite2:fufolio:greekmorph.2026a:20260608T1833431073
urn:cts:greekLit:tlg0011.tlg001.fu.sp:1214.1.text.token.3	urn:cite2:fufolio:greekmorph.2026a:20260608T1833431210
urn:cts:greekLit:tlg0011.tlg001.fu.sp:1214.1.text.token.3	urn:cite2:fufolio:greekmorph.2026a:20260608T1833431900
urn:cts:greekLit:tlg0011.tlg001.fu.sp:1214.1.text.token.3	urn:cite2:fufolio:greekmorph.2026a:20260608T1833431901
urn:cts:greekLit:tlg0011.tlg001.fu.sp:1214.1.text.token.3	urn:cite2:fufolio:greekmorph.2026a:20260608T1833431902
urn:cts:greekLit:tlg0011.tlg001.fu.sp:1214.1.text.token.3	urn:cite2:fufolio:greekmorph.2026a:20260608T1833431903
urn:cts:greekLit:tlg0011.tlg001.fu.sp:1214.1.text.token.4	urn:cite2:fufolio:greekmorph.2026a:20260607T0312400381
urn:cts:greekLit:tlg0011.tlg001.fu.sp:1214.1.text.token.4	urn:cite2:fufolio:greekmorph.2026a:20260608T1833432531
urn:cts:greekLit:tlg0011.tlg001.fu.sp:1214.1.text.token.5	urn:cite2:fufolio:greekmorph.2026a:20260607T0312403622
urn:cts:greekLit:tlg0011.tlg001.fu.sp:1214.1.text.token.5	urn:cite2:fufolio:greekmorph.2026a:20260608T1833430151
urn:cts:greekLit:tlg0011.tlg001.fu.sp:1214.1.text.token.5	urn:cite2:fufolio:greekmorph.2026a:20260608T1833430885
urn:cts:greekLit:tlg0011.tlg001.fu.sp:1214.1.text.token.7	urn:cite2:fufolio:greekmorph.2026a:20260607T0312406882
urn:cts:greekLit:tlg0011.tlg001.fu.sp:1214.1.text.token.7	urn:cite2:fufolio:greekmorph.2026a:20260607T0312406883
urn:cts:greekLit:tlg0011.tlg001.fu.sp:1215.1.speaker.token.1	urn:cite2:fufolio:greekmorph.2026a:20260607T03124463850
urn:cts:greekLit:tlg0011.tlg001.fu.sp:1215.1.speaker.token.1	urn:cite2:fufolio:greekmorph.2026a:20260608T15354070772
urn:cts:greekLit:tlg0011.tlg001.fu.sp:1215.1.text.token.1	urn:cite2:fufolio:greekmorph.2026a:20260607T0312406311
urn:cts:greekLit:tlg0011.tlg001.fu.sp:1215.1.text.token.1	urn:cite2:fufolio:greekmorph.2026a:20260607T0312406312
urn:cts:greekLit:tlg0011.tlg001.fu.sp:1215.1.text.token.1	urn:cite2:fufolio:greekmorph.2026a:20260607T0312406313
urn:cts:greekLit:tlg0011.tlg001.fu.sp:1215.1.text.token.1	urn:cite2:fufolio:greekmorph.2026a:20260607T0312406314
urn:cts:greekLit:tlg0011.tlg001.fu.sp:1215.1.text.token.1	urn:cite2:fufolio:greekmorph.2026a:20260607T0312406315
urn:cts:greekLit:tlg0011.tlg001.fu.sp:1215.1.text.token.1	urn:cite2:fufolio:greekmorph.2026a:20260607T0312406316
urn:cts:greekLit:tlg0011.tlg001.fu.sp:1215.1.text.token.1	urn:cite2:fufolio:greekmorph.2026a:20260607T0312406317
urn:cts:greekLit:tlg0011.tlg001.fu.sp:1215.1.text.token.1	urn:cite2:fufolio:greekmorph.2026a:20260607T0312406318
urn:cts:greekLit:tlg0011.tlg001.fu.sp:1215.1.text.token.1	urn:cite2:fufolio:greekmorph.2026a:20260607T0312406319
urn:cts:greekLit:tlg0011.tlg001.fu.sp:1215.1.text.token.1	urn:cite2:fufolio:greekmorph.2026a:20260608T1833430590
urn:cts:greekLit:tlg0011.tlg001.fu.sp:1215.1.text.token.1	urn:cite2:fufolio:greekmorph.2026a:20260608T1833433087
urn:cts:greekLit:tlg0011.tlg001.fu.sp:1215.1.text.token.1	urn:cite2:fufolio:greekmorph.2026a:20260608T1833433221
urn:cts:greekLit:tlg0011.tlg001.fu.sp:1215.1.text.token.2	urn:cite2:fufolio:greekmorph.2026a:20260607T0312512657
urn:cts:greekLit:tlg0011.tlg001.fu.sp:1215.1.text.token.2	urn:cite2:fufolio:greekmorph.2026a:20260608T1833430098
urn:cts:greekLit:tlg0011.tlg001.fu.sp:1215.1.text.token.3	urn:cite2:fufolio:greekmorph.2026a:20260607T0312407964
urn:cts:greekLit:tlg0011.tlg001.fu.sp:1215.1.text.token.3	urn:cite2:fufolio:greekmorph.2026a:20260607T0312407965
urn:cts:greekLit:tlg0011.tlg001.fu.sp:1215.1.text.token.3	urn:cite2:fufolio:greekmorph.2026a:20260607T0312407966
urn:cts:greekLit:tlg0011.tlg001.fu.sp:1215.1.text.token.3	urn:cite2:fufolio:greekmorph.2026a:20260607T0312407967
urn:cts:greekLit:tlg0011.tlg001.fu.sp:1215.1.text.token.3	urn:cite2:fufolio:greekmorph.2026a:20260607T0312407968
urn:cts:greekLit:tlg0011.tlg001.fu.sp:1215.1.text.token.3	urn:cite2:fufolio:greekmorph.2026a:20260607T0312407969
urn:cts:greekLit:tlg0011.tlg001.fu.sp:1215.1.text.token.3	urn:cite2:fufolio:greekmorph.2026a:20260607T0312407970
urn:cts:greekLit:tlg0011.tlg001.fu.sp:1215.1.text.token.3	urn:cite2:fufolio:greekmorph.2026a:20260607T0312407971
urn:cts:greekLit:tlg0011.tlg001.fu.sp:1215.1.text.token.5	urn:cite2:fufolio:greekmorph.2026a:20260607T03124417288
urn:cts:greekLit:tlg0011.tlg001.fu.sp:1215.1.text.token.7	urn:cite2:fufolio:greekmorph.2026a:20260607T0312536483
urn:cts:greekLit:tlg0011.tlg001.fu.sp:1215.1.text.token.7	urn:cite2:fufolio:greekmorph.2026a:20260607T0312536484
urn:cts:greekLit:tlg0011.tlg001.fu.sp:1215.1.text.token.7	urn:cite2:fufolio:greekmorph.2026a:20260607T0312536485
urn:cts:greekLit:tlg0011.tlg001.fu.sp:1215.1.text.token.7	urn:cite2:fufolio:greekmorph.2026a:20260607T0312536486
urn:cts:greekLit:tlg0011.tlg001.fu.sp:1215.1.text.token.8	urn:cite2:fufolio:greekmorph.2026a:20260607T0312403615
urn:cts:greekLit:tlg0011.tlg001.fu.sp:1215.1.text.token.8	urn:cite2:fufolio:greekmorph.2026a:20260607T0312403616
urn:cts:greekLit:tlg0011.tlg001.fu.sp:1215.1.text.token.8	urn:cite2:fufolio:greekmorph.2026a:20260607T0312403617
urn:cts:greekLit:tlg0011.tlg001.fu.sp:1216.1.speaker.token.1	urn:cite2:fufolio:greekmorph.2026a:20260607T0312409518
urn:cts:greekLit:tlg0011.tlg001.fu.sp:1216.1.text.token.1	urn:cite2:fufolio:greekmorph.2026a:20260607T03125126950
urn:cts:greekLit:tlg0011.tlg001.fu.sp:1216.1.text.token.2	urn:cite2:fufolio:greekmorph.2026a:20260607T03124834177
urn:cts:greekLit:tlg0011.tlg001.fu.sp:1216.1.text.token.2	urn:cite2:fufolio:greekmorph.2026a:20260607T03124834178
urn:cts:greekLit:tlg0011.tlg001.fu.sp:1216.1.text.token.2	urn:cite2:fufolio:greekmorph.2026a:20260607T03124834179
urn:cts:greekLit:tlg0011.tlg001.fu.sp:1216.1.text.token.2	urn:cite2:fufolio:greekmorph.2026a:20260607T03124834180
urn:cts:greekLit:tlg0011.tlg001.fu.sp:1216.1.text.token.2	urn:cite2:fufolio:greekmorph.2026a:20260607T03124834181
urn:cts:greekLit:tlg0011.tlg001.fu.sp:1216.1.text.token.2	urn:cite2:fufolio:greekmorph.2026a:20260607T03124834182
urn:cts:greekLit:tlg0011.tlg001.fu.sp:1216.1.text.token.2	urn:cite2:fufolio:greekmorph.2026a:20260607T03124834183
urn:cts:greekLit:tlg0011.tlg001.fu.sp:1216.1.text.token.3	urn:cite2:fufolio:greekmorph.2026a:20260607T0312402224
urn:cts:greekLit:tlg0011.tlg001.fu.sp:1216.1.text.token.3	urn:cite2:fufolio:greekmorph.2026a:20260608T1833430031
urn:cts:greekLit:tlg0011.tlg001.fu.sp:1216.1.text.token.3	urn:cite2:fufolio:greekmorph.2026a:20260608T1833430227
urn:cts:greekLit:tlg0011.tlg001.fu.sp:1216.1.text.token.3	urn:cite2:fufolio:greekmorph.2026a:20260608T1833430340
urn:cts:greekLit:tlg0011.tlg001.fu.sp:1216.1.text.token.4	urn:cite2:fufolio:greekmorph.2026a:20260607T0312405898
urn:cts:greekLit:tlg0011.tlg001.fu.sp:1216.1.text.token.4	urn:cite2:fufolio:greekmorph.2026a:20260607T0312405899
urn:cts:greekLit:tlg0011.tlg001.fu.sp:1216.1.text.token.4	urn:cite2:fufolio:greekmorph.2026a:20260607T0312405900
urn:cts:greekLit:tlg0011.tlg001.fu.sp:1216.1.text.token.4	urn:cite2:fufolio:greekmorph.2026a:20260608T1833431015
urn:cts:greekLit:tlg0011.tlg001.fu.sp:1216.1.text.token.7	urn:cite2:fufolio:greekmorph.2026a:20260607T0312401357
urn:cts:greekLit:tlg0011.tlg001.fu.sp:1216.1.text.token.7	urn:cite2:fufolio:greekmorph.2026a:20260608T1833430014
urn:cts:greekLit:tlg0011.tlg001.fu.sp:1216.1.text.token.7	urn:cite2:fufolio:greekmorph.2026a:20260608T1833430254
urn:cts:greekLit:tlg0011.tlg001.fu.sp:1216.1.text.token.7	urn:cite2:fufolio:greekmorph.2026a:20260608T1833431461
urn:cts:greekLit:tlg0011.tlg001.fu.sp:1216.1.text.token.8	urn:cite2:fufolio:greekmorph.2026a:20260607T0312403468
urn:cts:greekLit:tlg0011.tlg001.fu.sp:1216.1.text.token.8	urn:cite2:fufolio:greekmorph.2026a:20260607T0312403469
urn:cts:greekLit:tlg0011.tlg001.fu.sp:1216.1.text.token.8	urn:cite2:fufolio:greekmorph.2026a:20260608T1833430484
urn:cts:greekLit:tlg0011.tlg001.fu.sp:1217.1.speaker.token.1	urn:cite2:fufolio:greekmorph.2026a:20260607T0312409518
urn:cts:greekLit:tlg0011.tlg001.fu.sp:1217.1.text.token.1	urn:cite2:fufolio:greekmorph.2026a:20260607T0312407159
urn:cts:greekLit:tlg0011.tlg001.fu.sp:1217.1.text.token.1	urn:cite2:fufolio:greekmorph.2026a:20260607T0312407160
urn:cts:greekLit:tlg0011.tlg001.fu.sp:1217.1.text.token.1	urn:cite2:fufolio:greekmorph.2026a:20260607T0312407161
urn:cts:greekLit:tlg0011.tlg001.fu.sp:1217.1.text.token.2	urn:cite2:fufolio:greekmorph.2026a:20260607T0312530512
urn:cts:greekLit:tlg0011.tlg001.fu.sp:1217.1.text.token.3	urn:cite2:fufolio:greekmorph.2026a:20260607T0312405118
urn:cts:greekLit:tlg0011.tlg001.fu.sp:1217.1.text.token.3	urn:cite2:fufolio:greekmorph.2026a:20260608T1833430723
urn:cts:greekLit:tlg0011.tlg001.fu.sp:1217.1.text.token.4	urn:cite2:fufolio:greekmorph.2026a:20260611T01550614526
urn:cts:greekLit:tlg0011.tlg001.fu.sp:1217.1.text.token.4	urn:cite2:fufolio:greekmorph.2026a:20260611T01550614527
urn:cts:greekLit:tlg0011.tlg001.fu.sp:1217.1.text.token.5	urn:cite2:fufolio:greekmorph.2026a:20260607T0312423244
urn:cts:greekLit:tlg0011.tlg001.fu.sp:1217.1.text.token.5	urn:cite2:fufolio:greekmorph.2026a:20260607T0312423245
urn:cts:greekLit:tlg0011.tlg001.fu.sp:1217.1.text.token.5	urn:cite2:fufolio:greekmorph.2026a:20260608T1833432721
urn:cts:greekLit:tlg0011.tlg001.fu.sp:1217.1.text.token.6	urn:cite2:fufolio:greekmorph.2026a:20260607T0312401129
urn:cts:greekLit:tlg0011.tlg001.fu.sp:1217.1.text.token.6	urn:cite2:fufolio:greekmorph.2026a:20260607T0312401130
urn:cts:greekLit:tlg0011.tlg001.fu.sp:1218.1.speaker.token.1	urn:cite2:fufolio:greekmorph.2026a:20260607T03124463850
urn:cts:greekLit:tlg0011.tlg001.fu.sp:1218.1.speaker.token.1	urn:cite2:fufolio:greekmorph.2026a:20260608T15354070772
urn:cts:greekLit:tlg0011.tlg001.fu.sp:1218.1.text.token.1	urn:cite2:fufolio:greekmorph.2026a:20260607T0312401520
urn:cts:greekLit:tlg0011.tlg001.fu.sp:1218.1.text.token.2	urn:cite2:fufolio:greekmorph.2026a:20260607T0312402224
urn:cts:greekLit:tlg0011.tlg001.fu.sp:1218.1.text.token.2	urn:cite2:fufolio:greekmorph.2026a:20260608T1833430031
urn:cts:greekLit:tlg0011.tlg001.fu.sp:1218.1.text.token.2	urn:cite2:fufolio:greekmorph.2026a:20260608T1833430227
urn:cts:greekLit:tlg0011.tlg001.fu.sp:1218.1.text.token.2	urn:cite2:fufolio:greekmorph.2026a:20260608T1833430340
urn:cts:greekLit:tlg0011.tlg001.fu.sp:1218.1.text.token.3	urn:cite2:fufolio:greekmorph.2026a:20260607T0312403271
urn:cts:greekLit:tlg0011.tlg001.fu.sp:1218.1.text.token.3	urn:cite2:fufolio:greekmorph.2026a:20260607T0312403272
urn:cts:greekLit:tlg0011.tlg001.fu.sp:1218.1.text.token.3	urn:cite2:fufolio:greekmorph.2026a:20260607T0312403273
urn:cts:greekLit:tlg0011.tlg001.fu.sp:1218.1.text.token.3	urn:cite2:fufolio:greekmorph.2026a:20260607T0312403274
urn:cts:greekLit:tlg0011.tlg001.fu.sp:1218.1.text.token.3	urn:cite2:fufolio:greekmorph.2026a:20260607T0312403275
urn:cts:greekLit:tlg0011.tlg001.fu.sp:1218.1.text.token.3	urn:cite2:fufolio:greekmorph.2026a:20260607T0312403276
urn:cts:greekLit:tlg0011.tlg001.fu.sp:1218.1.text.token.3	urn:cite2:fufolio:greekmorph.2026a:20260607T0312403277
urn:cts:greekLit:tlg0011.tlg001.fu.sp:1218.1.text.token.3	urn:cite2:fufolio:greekmorph.2026a:20260607T0312403278
urn:cts:greekLit:tlg0011.tlg001.fu.sp:1218.1.text.token.3	urn:cite2:fufolio:greekmorph.2026a:20260608T1833432584
urn:cts:greekLit:tlg0011.tlg001.fu.sp:1218.1.text.token.5	urn:cite2:fufolio:greekmorph.2026a:20260607T0312408802
urn:cts:greekLit:tlg0011.tlg001.fu.sp:1219.1.speaker.token.1	urn:cite2:fufolio:greekmorph.2026a:20260607T0312409518
urn:cts:greekLit:tlg0011.tlg001.fu.sp:1219.1.text.token.1	urn:cite2:fufolio:greekmorph.2026a:20260607T0312406394
urn:cts:greekLit:tlg0011.tlg001.fu.sp:1219.1.text.token.1	urn:cite2:fufolio:greekmorph.2026a:20260608T1833430190
urn:cts:greekLit:tlg0011.tlg001.fu.sp:1219.1.text.token.1	urn:cite2:fufolio:greekmorph.2026a:20260608T1833430447
urn:cts:greekLit:tlg0011.tlg001.fu.sp:1219.1.text.token.3	urn:cite2:fufolio:greekmorph.2026a:20260607T03124818317
urn:cts:greekLit:tlg0011.tlg001.fu.sp:1219.1.text.token.4	urn:cite2:fufolio:greekmorph.2026a:20260607T0312401497
urn:cts:greekLit:tlg0011.tlg001.fu.sp:1219.1.text.token.5	urn:cite2:fufolio:greekmorph.2026a:20260607T03124425435
urn:cts:greekLit:tlg0011.tlg001.fu.sp:1219.1.text.token.5	urn:cite2:fufolio:greekmorph.2026a:20260607T1040124941
urn:cts:greekLit:tlg0011.tlg001.fu.sp:122.1.text.token.1	urn:cite2:fufolio:greekmorph.2026a:20260607T03124010269
urn:cts:greekLit:tlg0011.tlg001.fu.sp:122.1.text.token.1	urn:cite2:fufolio:greekmorph.2026a:20260607T03124010270
urn:cts:greekLit:tlg0011.tlg001.fu.sp:122.1.text.token.1	urn:cite2:fufolio:greekmorph.2026a:20260607T03124010271
urn:cts:greekLit:tlg0011.tlg001.fu.sp:122.1.text.token.1	urn:cite2:fufolio:greekmorph.2026a:20260607T03124010272
urn:cts:greekLit:tlg0011.tlg001.fu.sp:122.1.text.token.1	urn:cite2:fufolio:greekmorph.2026a:20260607T03124010273
urn:cts:greekLit:tlg0011.tlg001.fu.sp:122.1.text.token.1	urn:cite2:fufolio:greekmorph.2026a:20260607T03124010274
urn:cts:greekLit:tlg0011.tlg001.fu.sp:122.1.text.token.3	urn:cite2:fufolio:greekmorph.2026a:20260607T03125120478
urn:cts:greekLit:tlg0011.tlg001.fu.sp:122.1.text.token.3	urn:cite2:fufolio:greekmorph.2026a:20260607T03125120479
urn:cts:greekLit:tlg0011.tlg001.fu.sp:122.1.text.token.3	urn:cite2:fufolio:greekmorph.2026a:20260608T1833430525
urn:cts:greekLit:tlg0011.tlg001.fu.sp:122.1.text.token.4	urn:cite2:fufolio:greekmorph.2026a:20260607T0312445737
urn:cts:greekLit:tlg0011.tlg001.fu.sp:122.1.text.token.4	urn:cite2:fufolio:greekmorph.2026a:20260607T0312445738
urn:cts:greekLit:tlg0011.tlg001.fu.sp:122.1.text.token.4	urn:cite2:fufolio:greekmorph.2026a:20260607T0312445739
urn:cts:greekLit:tlg0011.tlg001.fu.sp:122.1.text.token.4	urn:cite2:fufolio:greekmorph.2026a:20260607T0312445740
urn:cts:greekLit:tlg0011.tlg001.fu.sp:122.1.text.token.4	urn:cite2:fufolio:greekmorph.2026a:20260607T0312445741
urn:cts:greekLit:tlg0011.tlg001.fu.sp:122.1.text.token.4	urn:cite2:fufolio:greekmorph.2026a:20260607T0312445742
urn:cts:greekLit:tlg0011.tlg001.fu.sp:122.1.text.token.5	urn:cite2:fufolio:greekmorph.2026a:20260607T0312403608
urn:cts:greekLit:tlg0011.tlg001.fu.sp:122.1.text.token.5	urn:cite2:fufolio:greekmorph.2026a:20260608T1833430206
urn:cts:greekLit:tlg0011.tlg001.fu.sp:122.1.text.token.7	urn:cite2:fufolio:greekmorph.2026a:20260607T03124442075
urn:cts:greekLit:tlg0011.tlg001.fu.sp:122.1.text.token.7	urn:cite2:fufolio:greekmorph.2026a:20260607T03124442076
urn:cts:greekLit:tlg0011.tlg001.fu.sp:122.1.text.token.7	urn:cite2:fufolio:greekmorph.2026a:20260607T03124442077
urn:cts:greekLit:tlg0011.tlg001.fu.sp:122.1.text.token.7	urn:cite2:fufolio:greekmorph.2026a:20260607T03124442078
urn:cts:greekLit:tlg0011.tlg001.fu.sp:122.1.text.token.7	urn:cite2:fufolio:greekmorph.2026a:20260607T03124442079
urn:cts:greekLit:tlg0011.tlg001.fu.sp:122.1.text.token.7	urn:cite2:fufolio:greekmorph.2026a:20260607T03124442080
urn:cts:greekLit:tlg0011.tlg001.fu.sp:122.1.text.token.7	urn:cite2:fufolio:greekmorph.2026a:20260607T03124442081
urn:cts:greekLit:tlg0011.tlg001.fu.sp:122.1.text.token.7	urn:cite2:fufolio:greekmorph.2026a:20260607T03124442082
urn:cts:greekLit:tlg0011.tlg001.fu.sp:122.1.text.token.7	urn:cite2:fufolio:greekmorph.2026a:20260607T03124442083
urn:cts:greekLit:tlg0011.tlg001.fu.sp:122.1.text.token.7	urn:cite2:fufolio:greekmorph.2026a:20260607T03124442084
urn:cts:greekLit:tlg0011.tlg001.fu.sp:122.1.text.token.7	urn:cite2:fufolio:greekmorph.2026a:20260607T03124442085
urn:cts:greekLit:tlg0011.tlg001.fu.sp:122.1.text.token.7	urn:cite2:fufolio:greekmorph.2026a:20260607T03124442086
urn:cts:greekLit:tlg0011.tlg001.fu.sp:122.1.text.token.7	urn:cite2:fufolio:greekmorph.2026a:20260607T03124442087
urn:cts:greekLit:tlg0011.tlg001.fu.sp:122.1.text.token.7	urn:cite2:fufolio:greekmorph.2026a:20260607T03124442088
urn:cts:greekLit:tlg0011.tlg001.fu.sp:122.1.text.token.7	urn:cite2:fufolio:greekmorph.2026a:20260607T03124442089
urn:cts:greekLit:tlg0011.tlg001.fu.sp:122.1.text.token.7	urn:cite2:fufolio:greekmorph.2026a:20260607T03124442090
urn:cts:greekLit:tlg0011.tlg001.fu.sp:122.1.text.token.8	urn:cite2:fufolio:greekmorph.2026a:20260607T0312512657
urn:cts:greekLit:tlg0011.tlg001.fu.sp:122.1.text.token.8	urn:cite2:fufolio:greekmorph.2026a:20260608T1833430098
urn:cts:greekLit:tlg0011.tlg001.fu.sp:122.1.text.token.9	urn:cite2:fufolio:greekmorph.2026a:20260607T03124818221
urn:cts:greekLit:tlg0011.tlg001.fu.sp:1220.1.speaker.token.1	urn:cite2:fufolio:greekmorph.2026a:20260607T03124463850
urn:cts:greekLit:tlg0011.tlg001.fu.sp:1220.1.speaker.token.1	urn:cite2:fufolio:greekmorph.2026a:20260608T15354070772
urn:cts:greekLit:tlg0011.tlg001.fu.sp:1220.1.text.token.2	urn:cite2:fufolio:greekmorph.2026a:20260607T0312539931
urn:cts:greekLit:tlg0011.tlg001.fu.sp:1220.1.text.token.2	urn:cite2:fufolio:greekmorph.2026a:20260607T0312539932
urn:cts:greekLit:tlg0011.tlg001.fu.sp:1220.1.text.token.2	urn:cite2:fufolio:greekmorph.2026a:20260607T0312539933
urn:cts:greekLit:tlg0011.tlg001.fu.sp:1220.1.text.token.2	urn:cite2:fufolio:greekmorph.2026a:20260607T0312539934
urn:cts:greekLit:tlg0011.tlg001.fu.sp:1220.1.text.token.4	urn:cite2:fufolio:greekmorph.2026a:20260607T0312424541
urn:cts:greekLit:tlg0011.tlg001.fu.sp:1220.1.text.token.4	urn:cite2:fufolio:greekmorph.2026a:20260607T0312424542
urn:cts:greekLit:tlg0011.tlg001.fu.sp:1220.1.text.token.4	urn:cite2:fufolio:greekmorph.2026a:20260607T0312424543
urn:cts:greekLit:tlg0011.tlg001.fu.sp:1220.1.text.token.4	urn:cite2:fufolio:greekmorph.2026a:20260607T0312424544
